#Format version: 1.0
time[us],accX[mg],accY[mg],accZ[mg],gyroX[mdps],gyroY[mdps],gyroZ[mdps],magnX[mG],magnY[mG],magnZ[mG],press[hPa],temp[C],hum[%RH],newData,interrupts,fsm1,fsm2,fsm3,fsm4,fsm5,fsm6,fsm7,fsm8,fsm9,fsm10,fsm11,fsm12,fsm13,fsm14,fsm15,fsm16,
8267488,22,-25,1020,783,-140,345,-15,234,-288,,,,0x078,,,,,,,,,,,,,,,,,,
8313232,22,-25,1020,783,-140,345,-10,232,-288,,,,0x020,,,,,,,,,,,,,,,,,,
8346271,24,-17,1024,748,354,708,-10,232,-288,,,,0x058,,,,,,,,,,,,,,,,,,
8412517,24,-17,1024,748,354,708,-13,232,-289,,,,0x020,,,,,,,,,,,,,,,,,,
8425046,20,-14,1014,249,721,402,-13,232,-289,,,,0x018,,,,,,,,,,,,,,,,,,
8505658,19,-12,1013,-126,148,560,-13,232,-289,,,,0x058,,,,,,,,,,,,,,,,,,
8510401,19,-12,1013,-126,148,560,-15,235,-277,,,,0x020,,,,,,,,,,,,,,,,,,
8584438,15,-26,1011,455,739,-65,-15,235,-277,,,,0x058,,,,,,,,,,,,,,,,,,
8609682,15,-26,1011,455,739,-65,-19,228,-286,,,,0x020,,,,,,,,,,,,,,,,,,
8663220,12,-14,1010,1360,1640,800,-19,228,-286,,,,0x058,,,,,,,,,,,,,,,,,,
8708967,12,-14,1010,1360,1640,800,-19,228,-298,,,,0x020,,,,,,,,,,,,,,,,,,
8744057,8,2,1023,1378,3836,175,-19,228,-298,,,,0x058,,,,,,,,,,,,,,,,,,
8808256,8,2,1023,1378,3836,175,-25,234,-294,,,,0x020,,,,,,,,,,,,,,,,,,
8822833,-1,-17,1008,3351,6002,-1338,-25,234,-294,,,,0x018,,,,,,,,,,,,,,,,,,
8903439,-2,-18,1031,2100,6160,-1408,-25,234,-294,,,,0x058,,,,,,,,,,,,,,,,,,
8906132,-2,-18,1031,2100,6160,-1408,-27,234,-292,,,,0x020,,,,,,,,,,,,,,,,,,
8982222,-11,0,1050,-1001,10263,74,-27,234,-292,,,,0x058,,,,,,,,,,,,,,,,,,
9005417,-11,0,1050,-1001,10263,74,-30,226,-291,,,,0x020,,,,,,,,,,,,,,,,,,
9061009,-36,-24,1023,2104,15785,-262,-30,226,-291,,,,0x058,,,,,,,,,,,,,,,,,,
9104707,-36,-24,1023,2104,15785,-262,-48,228,-303,,,,0x020,,,,,,,,,,,,,,,,,,
9141844,-60,-3,1015,1299,12385,1159,-48,228,-303,,,,0x058,,,,,,,,,,,,,,,,,,
9203988,-60,-3,1015,1299,12385,1159,-40,226,-300,,,,0x020,,,,,,,,,,,,,,,,,,
9220616,-67,7,1037,-3080,11956,595,-40,226,-300,,,,0x018,,,,,,,,,,,,,,,,,,
9299171,-67,7,1037,-2730,18291,-918,-40,226,-300,,,,0x050,,,,,,,,,,,,,,,,,,
9301546,-96,-14,1002,-2730,18291,-918,-48,238,-303,,,,0x028,,,,,,,,,,,,,,,,,,
9380010,-122,-31,996,-188,18545,-669,-48,238,-303,,,,0x058,,,,,,,,,,,,,,,,,,
9401155,-122,-31,996,-188,18545,-669,-60,228,-315,,,,0x020,,,,,,,,,,,,,,,,,,
9458794,-148,-4,1001,-1080,19215,1001,-60,228,-315,,,,0x058,,,,,,,,,,,,,,,,,,
9500438,-148,-4,1001,-1080,19215,1001,-72,222,-316,,,,0x020,,,,,,,,,,,,,,,,,,
9539618,-179,-3,992,-997,24596,-358,-72,222,-316,,,,0x018,,,,,,,,,,,,,,,,,,
9599721,-179,-3,992,-997,24596,-358,-90,237,-325,,,,0x060,,,,,,,,,,,,,,,,,,
9618399,-220,-27,1037,-4869,26341,-2485,-90,237,-325,,,,0x018,,,,,,,,,,,,,,,,,,
9696959,-259,-29,970,-3281,31473,-2231,-112,240,-318,,,,0x078,,,,,,,,,,,,,,,,,,
9777781,-290,-38,983,-6925,31985,-2423,-112,240,-318,,,,0x058,,,,,,,,,,,,,,,,,,
9796874,-290,-38,983,-6925,31985,-2423,-132,243,-339,,,,0x020,,,,,,,,,,,,,,,,,,
9856565,-336,-46,971,-2178,38521,-2266,-132,243,-339,,,,0x058,,,,,,,,,,,,,,,,,,
9896162,-336,-46,971,-2178,38521,-2266,-166,234,-337,,,,0x020,,,,,,,,,,,,,,,,,,
9935340,-336,-46,971,-1588,45307,-984,-166,234,-337,,,,0x010,,,,,,,,,,,,,,,,,,
9937716,-385,-77,936,-1588,45307,-984,-166,234,-337,,,,0x008,,,,,,,,,,,,,,,,,,
9995458,-385,-77,936,-1588,45307,-984,-190,231,-339,,,,0x060,,,,,,,,,,,,,,,,,,
10016185,-451,-23,896,2677,44616,4812,-190,231,-339,,,,0x018,,,,,,,,,,,,,,,,,,
10092690,-451,-23,896,2677,44616,4812,-211,232,-336,,,,0x060,,,,,,,,,,,,,,,,,,
10094965,-497,-48,867,-4843,43295,2476,-211,232,-336,,,,0x018,,,,,,,,,,,,,,,,,,
10175575,-550,-49,871,-4856,46803,940,-211,232,-336,,,,0x058,,,,,,,,,,,,,,,,,,
10192617,-550,-49,871,-4856,46803,940,-253,240,-342,,,,0x020,,,,,,,,,,,,,,,,,,
10254349,-621,-15,765,-2436,54648,175,-253,240,-342,,,,0x058,,,,,,,,,,,,,,,,,,
10291898,-621,-15,765,-2436,54648,175,-277,246,-333,,,,0x020,,,,,,,,,,,,,,,,,,
10333125,-669,-81,756,-8684,43780,-3920,-277,246,-333,,,,0x018,,,,,,,,,,,,,,,,,,
10389129,-669,-81,756,-8684,43780,-3920,-301,255,-333,,,,0x060,,,,,,,,,,,,,,,,,,
10413958,-704,-88,678,-7245,45530,192,-301,255,-333,,,,0x018,,,,,,,,,,,,,,,,,,
10488415,-704,-88,678,-7245,45530,192,-328,256,-324,,,,0x060,,,,,,,,,,,,,,,,,,
10492742,-746,-83,719,-1168,35857,3928,-328,256,-324,,,,0x018,,,,,,,,,,,,,,,,,,
10573346,-785,-60,618,-5919,48492,520,-328,256,-324,,,,0x058,,,,,,,,,,,,,,,,,,
10588342,-785,-60,618,-5919,48492,520,-351,253,-316,,,,0x020,,,,,,,,,,,,,,,,,,
10652121,-823,-57,588,1968,40993,1929,-351,253,-316,,,,0x018,,,,,,,,,,,,,,,,,,
10687624,-823,-57,588,1968,40993,1929,-376,265,-301,,,,0x060,,,,,,,,,,,,,,,,,,
10730906,-850,-89,531,-1133,39116,870,-376,265,-301,,,,0x018,,,,,,,,,,,,,,,,,,
10784864,-850,-89,531,-1133,39116,870,-405,259,-288,,,,0x060,,,,,,,,,,,,,,,,,,
10811743,-864,-90,442,-2660,43067,1990,-405,259,-288,,,,0x018,,,,,,,,,,,,,,,,,,
10884149,-864,-90,442,-2660,43067,1990,-417,256,-279,,,,0x060,,,,,,,,,,,,,,,,,,
10890525,-896,-66,455,-2493,26718,4427,-417,256,-279,,,,0x018,,,,,,,,,,,,,,,,,,
10969077,-926,-49,432,196,18869,4873,-417,256,-279,,,,0x058,,,,,,,,,,,,,,,,,,
10984071,-926,-49,432,196,18869,4873,-423,261,-277,,,,0x020,,,,,,,,,,,,,,,,,,
11049905,-921,-64,380,-3342,16528,700,-423,261,-277,,,,0x018,,,,,,,,,,,,,,,,,,
11081311,-921,-64,380,-3342,16528,700,-424,261,-271,,,,0x060,,,,,,,,,,,,,,,,,,
11128690,-934,-69,376,-4445,16975,-1894,-424,261,-271,,,,0x018,,,,,,,,,,,,,,,,,,
11180595,-934,-69,376,-4445,16975,-1894,-447,268,-265,,,,0x060,,,,,,,,,,,,,,,,,,
11207471,-940,-73,371,-1820,22120,-3692,-447,268,-265,,,,0x018,,,,,,,,,,,,,,,,,,
11279876,-940,-73,371,-1820,22120,-3692,-456,259,-255,,,,0x060,,,,,,,,,,,,,,,,,,
11288304,-950,-89,317,1273,20160,-1400,-456,259,-255,,,,0x018,,,,,,,,,,,,,,,,,,
11366855,-949,-72,333,3211,9493,2126,-456,259,-255,,,,0x018,,,,,,,,,,,,,,,,,,
11379807,-949,-72,333,3211,9493,2126,-454,258,-247,,,,0x060,,,,,,,,,,,,,,,,,,
11447686,-953,-65,282,4983,10565,3237,-454,258,-247,,,,0x018,,,,,,,,,,,,,,,,,,
11477037,-953,-65,282,4983,10565,3237,-457,259,-261,,,,0x060,,,,,,,,,,,,,,,,,,
11526467,-961,-73,282,1513,6129,813,-457,259,-261,,,,0x018,,,,,,,,,,,,,,,,,,
11576324,-961,-73,282,1513,6129,813,-453,250,-238,,,,0x060,,,,,,,,,,,,,,,,,,
11605256,-963,-56,297,2104,1977,1863,-453,250,-238,,,,0x018,,,,,,,,,,,,,,,,,,
11675607,-963,-56,297,2104,1977,1863,-466,253,-252,,,,0x060,,,,,,,,,,,,,,,,,,
11686085,-949,-68,298,1470,-949,1001,-466,253,-252,,,,0x018,,,,,,,,,,,,,,,,,,
11764629,-963,-48,288,2428,-560,3425,-466,253,-252,,,,0x018,,,,,,,,,,,,,,,,,,
11773471,-963,-48,288,2428,-560,3425,-466,244,-250,,,,0x020,,,,,,,,,,,,,,,,,,
11843414,-965,-69,295,-336,-1601,743,-466,244,-250,,,,0x058,,,,,,,,,,,,,,,,,,
11872761,-965,-69,295,-336,-1601,743,-451,249,-255,,,,0x020,,,,,,,,,,,,,,,,,,
11924253,-964,-37,296,2813,-1369,3740,-451,249,-255,,,,0x058,,,,,,,,,,,,,,,,,,
11972051,-964,-37,296,2813,-1369,3740,-450,244,-252,,,,0x020,,,,,,,,,,,,,,,,,,
12003034,-961,-38,289,4952,-4598,2323,-450,244,-252,,,,0x058,,,,,,,,,,,,,,,,,,
12071329,-961,-38,289,4952,-4598,2323,-453,246,-258,,,,0x020,,,,,,,,,,,,,,,,,,
12081806,-956,-45,316,3408,-11392,-958,-453,246,-258,,,,0x058,,,,,,,,,,,,,,,,,,
12162409,-947,-53,347,577,-16406,-1903,-453,246,-258,,,,0x018,,,,,,,,,,,,,,,,,,
12169202,-947,-53,347,577,-16406,-1903,-444,246,-268,,,,0x020,,,,,,,,,,,,,,,,,,
12241189,-930,-66,371,-2428,-18449,-1185,-444,246,-268,,,,0x058,,,,,,,,,,,,,,,,,,
12268483,-930,-66,371,-2428,-18449,-1185,-435,240,-265,,,,0x020,,,,,,,,,,,,,,,,,,
12322021,-920,-50,348,-704,-14686,1168,-435,240,-265,,,,0x058,,,,,,,,,,,,,,,,,,
12367768,-920,-50,348,-704,-14686,1168,-420,246,-276,,,,0x020,,,,,,,,,,,,,,,,,,
12400807,-895,-43,348,4554,-21656,3031,-420,246,-276,,,,0x058,,,,,,,,,,,,,,,,,,
12467058,-895,-43,348,4554,-21656,3031,-403,237,-297,,,,0x020,,,,,,,,,,,,,,,,,,
12479585,-908,-25,537,9743,-38758,3696,-403,237,-297,,,,0x018,,,,,,,,,,,,,,,,,,
12560187,-881,-44,467,4681,-25685,660,-403,237,-297,,,,0x058,,,,,,,,,,,,,,,,,,
12564930,-881,-44,467,4681,-25685,660,-396,238,-294,,,,0x020,,,,,,,,,,,,,,,,,,
12638967,-871,-21,525,5608,-28494,3898,-396,238,-294,,,,0x058,,,,,,,,,,,,,,,,,,
12664213,-871,-21,525,5608,-28494,3898,-370,219,-303,,,,0x020,,,,,,,,,,,,,,,,,,
12717751,-857,0,551,5578,-28923,5057,-370,219,-303,,,,0x058,,,,,,,,,,,,,,,,,,
12763500,-857,0,551,5578,-28923,5057,-348,234,-309,,,,0x020,,,,,,,,,,,,,,,,,,
12798586,-824,-14,634,315,-32668,581,-348,234,-309,,,,0x058,,,,,,,,,,,,,,,,,,
12862779,-824,-14,634,315,-32668,581,-322,228,-321,,,,0x020,,,,,,,,,,,,,,,,,,
12877357,-794,-10,632,-1872,-27466,-1185,-322,228,-321,,,,0x018,,,,,,,,,,,,,,,,,,
12955916,-794,-10,632,-494,-27514,-1299,-322,228,-321,,,,0x050,,,,,,,,,,,,,,,,,,
12958291,-752,-23,607,-494,-27514,-1299,-322,228,-321,,,,0x008,,,,,,,,,,,,,,,,,,
12960667,-752,-23,607,-494,-27514,-1299,-322,228,-321,,,,0x020,,,,,,,,,,,,,,,,,,
13036761,-717,-18,643,-2502,-41829,-1435,-322,228,-321,,,,0x058,,,,,,,,,,,,,,,,,,
13059957,-717,-18,643,-2502,-41829,-1435,-280,225,-334,,,,0x020,,,,,,,,,,,,,,,,,,
13115545,-677,-52,824,-800,-54906,2738,-280,225,-334,,,,0x058,,,,,,,,,,,,,,,,,,
13159239,-677,-52,824,-800,-54906,2738,-264,234,-337,,,,0x020,,,,,,,,,,,,,,,,,,
13196368,-639,-22,754,3023,-29745,3211,-264,234,-337,,,,0x018,,,,,,,,,,,,,,,,,,
13258521,-639,-22,754,3023,-29745,3211,-241,226,-339,,,,0x060,,,,,,,,,,,,,,,,,,
13275149,-621,-8,783,4536,-27886,5110,-241,226,-339,,,,0x018,,,,,,,,,,,,,,,,,,
13353709,-587,12,833,7161,-31018,3911,-241,226,-339,,,,0x058,,,,,,,,,,,,,,,,,,
13356402,-587,12,833,7161,-31018,3911,-211,222,-336,,,,0x020,,,,,,,,,,,,,,,,,,
13434539,-541,16,815,14363,-36522,2458,-211,222,-336,,,,0x058,,,,,,,,,,,,,,,,,,
13455683,-541,16,815,14363,-36522,2458,-195,228,-331,,,,0x020,,,,,,,,,,,,,,,,,,
13513322,-498,57,881,7293,-47801,4987,-195,228,-331,,,,0x058,,,,,,,,,,,,,,,,,,
13554968,-498,57,881,7293,-47801,4987,-160,219,-339,,,,0x020,,,,,,,,,,,,,,,,,,
13594150,-437,49,971,1155,-47425,-975,-160,219,-339,,,,0x018,,,,,,,,,,,,,,,,,,
13654258,-437,49,971,1155,-47425,-975,-141,213,-328,,,,0x060,,,,,,,,,,,,,,,,,,
13672934,-376,37,969,3259,-41181,-2432,-141,213,-328,,,,0x018,,,,,,,,,,,,,,,,,,
13751488,-343,40,940,6973,-24784,-6164,-130,205,-331,,,,0x078,,,,,,,,,,,,,,,,,,
13832317,-329,39,919,5503,-18108,-6921,-130,205,-331,,,,0x058,,,,,,,,,,,,,,,,,,
13851413,-329,39,919,5503,-18108,-6921,-114,210,-322,,,,0x020,,,,,,,,,,,,,,,,,,
13911097,-289,12,969,-6260,-25020,-5871,-114,210,-322,,,,0x058,,,,,,,,,,,,,,,,,,
13950698,-289,12,969,-6260,-25020,-5871,-100,210,-328,,,,0x020,,,,,,,,,,,,,,,,,,
13989875,-265,0,963,-4659,-22767,-4003,-100,210,-328,,,,0x018,,,,,,,,,,,,,,,,,,
14049979,-265,0,963,-4659,-22767,-4003,-91,222,-324,,,,0x060,,,,,,,,,,,,,,,,,,
14070707,-224,10,978,-5744,-35126,-774,-91,222,-324,,,,0x018,,,,,,,,,,,,,,,,,,
14147216,-224,10,978,-5744,-35126,-774,-69,229,-304,,,,0x060,,,,,,,,,,,,,,,,,,
14149491,-151,6,1036,-15268,-44340,468,-69,229,-304,,,,0x018,,,,,,,,,,,,,,,,,,
14230096,-104,-21,996,-9283,-32711,-660,-69,229,-304,,,,0x058,,,,,,,,,,,,,,,,,,
14247140,-104,-21,996,-9283,-32711,-660,-48,238,-307,,,,0x020,,,,,,,,,,,,,,,,,,
14308867,-79,-38,1051,1150,-26079,-1933,-48,238,-307,,,,0x018,,,,,,,,,,,,,,,,,,
14346421,-79,-38,1051,1150,-26079,-1933,-42,228,-298,,,,0x060,,,,,,,,,,,,,,,,,,
14387652,-58,-6,1039,5687,-17539,1330,-42,228,-298,,,,0x018,,,,,,,,,,,,,,,,,,
14443660,-58,-6,1039,5687,-17539,1330,-36,226,-300,,,,0x060,,,,,,,,,,,,,,,,,,
14468488,-43,5,979,9100,-10858,485,-36,226,-300,,,,0x018,,,,,,,,,,,,,,,,,,
14542940,-43,5,979,9100,-10858,485,-27,229,-298,,,,0x060,,,,,,,,,,,,,,,,,,
14547266,-26,2,1033,6230,-13265,-1828,-27,229,-298,,,,0x018,,,,,,,,,,,,,,,,,,
14625826,-7,-2,1031,3325,-11060,-621,-27,229,-298,,,,0x058,,,,,,,,,,,,,,,,,,
14642870,-7,-2,1031,3325,-11060,-621,-22,223,-294,,,,0x020,,,,,,,,,,,,,,,,,,
14706654,2,9,1031,2016,-8898,188,-22,223,-294,,,,0x018,,,,,,,,,,,,,,,,,,
14740110,2,9,1031,2016,-8898,188,-13,220,-295,,,,0x060,,,,,,,,,,,,,,,,,,
14785437,7,11,1022,2839,-3250,293,-13,220,-295,,,,0x018,,,,,,,,,,,,,,,,,,
14839394,7,11,1022,2839,-3250,293,-16,226,-291,,,,0x060,,,,,,,,,,,,,,,,,,
14864220,2,27,1013,5368,-656,1198,-16,226,-291,,,,0x018,,,,,,,,,,,,,,,,,,
14938677,2,27,1013,5368,-656,1198,-18,223,-297,,,,0x060,,,,,,,,,,,,,,,,,,
14945054,8,17,1012,1666,-1435,166,-18,223,-297,,,,0x018,,,,,,,,,,,,,,,,,,
15023606,12,22,1020,258,-2143,389,-18,223,-297,,,,0x018,,,,,,,,,,,,,,,,,,
15038609,12,22,1020,258,-2143,389,-15,223,-291,,,,0x060,,,,,,,,,,,,,,,,,,
15102386,12,22,1020,183,-743,-293,-15,223,-291,,,,0x010,,,,,,,,,,,,,,,,,,
15104761,15,17,1009,183,-743,-293,-15,223,-291,,,,0x008,,,,,,,,,,,,,,,,,,
15135849,15,17,1009,183,-743,-293,-10,231,-285,,,,0x060,,,,,,,,,,,,,,,,,,
15183227,13,26,1020,2086,-538,188,-10,231,-285,,,,0x018,,,,,,,,,,,,,,,,,,
15235130,13,26,1020,2086,-538,188,-16,222,-286,,,,0x060,,,,,,,,,,,,,,,,,,
15262011,15,24,1017,1548,179,319,-16,222,-286,,,,0x018,,,,,,,,,,,,,,,,,,
15334421,15,24,1017,1548,179,319,-27,225,-285,,,,0x060,,,,,,,,,,,,,,,,,,
15340799,15,24,1017,962,1373,-52,-27,225,-285,,,,0x010,,,,,,,,,,,,,,,,,,
15343174,14,32,1023,962,1373,-52,-27,225,-285,,,,0x008,,,,,,,,,,,,,,,,,,
15421411,1,27,1014,625,2646,-1181,-27,225,-285,,,,0x018,,,,,,,,,,,,,,,,,,
15432305,1,27,1014,625,2646,-1181,-6,222,-291,,,,0x060,,,,,,,,,,,,,,,,,,
15500184,6,33,1006,420,608,-490,-6,222,-291,,,,0x018,,,,,,,,,,,,,,,,,,
15531579,6,33,1006,420,608,-490,-15,207,-291,,,,0x020,,,,,,,,,,,,,,,,,,
15581018,15,22,1029,-39,-520,-612,-15,207,-291,,,,0x058,,,,,,,,,,,,,,,,,,
15630865,15,22,1029,-39,-520,-612,-19,219,-301,,,,0x020,,,,,,,,,,,,,,,,,,
15659803,-1,36,1004,1478,3871,280,-19,219,-301,,,,0x058,,,,,,,,,,,,,,,,,,
15730154,-1,36,1004,1478,3871,280,-15,216,-291,,,,0x020,,,,,,,,,,,,,,,,,,
15738587,-1,28,1030,1360,818,113,-15,216,-291,,,,0x058,,,,,,,,,,,,,,,,,,
15819182,-2,27,1019,682,1701,126,-15,216,-291,,,,0x018,,,,,,,,,,,,,,,,,,
15828025,-2,27,1019,682,1701,126,-24,228,-291,,,,0x020,,,,,,,,,,,,,,,,,,
15897964,-2,37,1003,800,1343,332,-24,228,-291,,,,0x058,,,,,,,,,,,,,,,,,,
15927310,-2,37,1003,800,1343,332,-28,217,-295,,,,0x020,,,,,,,,,,,,,,,,,,
15976748,0,33,1013,1417,-555,157,-28,217,-295,,,,0x058,,,,,,,,,,,,,,,,,,
16026597,0,33,1013,1417,-555,157,-16,219,-285,,,,0x020,,,,,,,,,,,,,,,,,,
16057584,-2,33,1022,1693,503,-538,-16,219,-285,,,,0x058,,,,,,,,,,,,,,,,,,
16125878,-2,33,1022,1693,503,-538,-24,216,-286,,,,0x020,,,,,,,,,,,,,,,,,,
16136354,0,37,1027,258,315,-201,-24,216,-286,,,,0x018,,,,,,,,,,,,,,,,,,
16216965,-1,30,1006,459,1373,-113,-24,216,-286,,,,0x058,,,,,,,,,,,,,,,,,,
16223759,-1,30,1006,459,1373,-113,-22,217,-292,,,,0x020,,,,,,,,,,,,,,,,,,
16295751,-6,32,1018,166,-511,844,-22,217,-292,,,,0x058,,,,,,,,,,,,,,,,,,
16323047,-6,32,1018,166,-511,844,-18,211,-294,,,,0x020,,,,,,,,,,,,,,,,,,
16374531,-7,37,1026,411,-962,1290,-18,211,-294,,,,0x058,,,,,,,,,,,,,,,,,,
16422325,-7,37,1026,411,-962,1290,-18,217,-291,,,,0x020,,,,,,,,,,,,,,,,,,
16455363,-2,37,1000,-8,1281,-78,-18,217,-291,,,,0x058,,,,,,,,,,,,,,,,,,
16521614,-2,37,1000,-8,1281,-78,-21,217,-294,,,,0x020,,,,,,,,,,,,,,,,,,
16534140,-7,33,1018,953,-691,-468,-21,217,-294,,,,0x018,,,,,,,,,,,,,,,,,,
16612699,-3,31,1012,896,-196,-4,-21,217,-294,,,,0x058,,,,,,,,,,,,,,,,,,
16619491,-3,31,1012,896,-196,-4,-22,219,-294,,,,0x020,,,,,,,,,,,,,,,,,,
16693527,-5,34,1018,1404,603,-323,-22,219,-294,,,,0x058,,,,,,,,,,,,,,,,,,
16718771,-5,34,1018,1404,603,-323,-18,216,-285,,,,0x020,,,,,,,,,,,,,,,,,,
16772310,-8,45,1008,546,332,-306,-18,216,-285,,,,0x058,,,,,,,,,,,,,,,,,,
16818058,-8,45,1008,546,332,-306,-22,214,-303,,,,0x020,,,,,,,,,,,,,,,,,,
16851084,-8,45,1008,3093,70,673,-22,214,-303,,,,0x010,,,,,,,,,,,,,,,,,,
16853459,0,26,1026,3093,70,673,-22,214,-303,,,,0x048,,,,,,,,,,,,,,,,,,
16917341,0,26,1026,3093,70,673,-27,208,-288,,,,0x020,,,,,,,,,,,,,,,,,,
16931917,-24,41,1034,17815,8281,4471,-27,208,-288,,,,0x018,,,,,,,,,,,,,,,,,,
17010471,-27,131,982,20413,7538,2957,-27,208,-288,,,,0x058,,,,,,,,,,,,,,,,,,
17015215,-27,131,982,20413,7538,2957,-30,193,-279,,,,0x020,,,,,,,,,,,,,,,,,,
17091307,-21,114,1006,26998,573,-7796,-30,193,-279,,,,0x058,,,,,,,,,,,,,,,,,,
17114503,-21,114,1006,26998,573,-7796,-37,166,-285,,,,0x020,,,,,,,,,,,,,,,,,,
17170088,-33,229,988,49997,3049,-7262,-37,166,-285,,,,0x058,,,,,,,,,,,,,,,,,,
17213782,-33,229,988,49997,3049,-7262,-42,135,-261,,,,0x020,,,,,,,,,,,,,,,,,,
17248862,-42,257,965,70949,2388,-10723,-42,135,-261,,,,0x018,,,,,,,,,,,,,,,,,,
17313069,-42,257,965,70949,2388,-10723,-25,106,-247,,,,0x060,,,,,,,,,,,,,,,,,,
17329697,-45,363,939,57277,-1382,-8588,-25,106,-247,,,,0x018,,,,,,,,,,,,,,,,,,
17408254,-39,401,922,51778,-266,-7936,-25,106,-247,,,,0x058,,,,,,,,,,,,,,,,,,
17410947,-39,401,922,51778,-266,-7936,-33,90,-235,,,,0x020,,,,,,,,,,,,,,,,,,
17489084,-49,496,920,34868,-210,-4064,-33,90,-235,,,,0x058,,,,,,,,,,,,,,,,,,
17510229,-49,496,920,34868,-210,-4064,-42,72,-225,,,,0x020,,,,,,,,,,,,,,,,,,
17567870,-53,495,892,35284,3714,-6518,-42,72,-225,,,,0x058,,,,,,,,,,,,,,,,,,
17609517,-53,495,892,35284,3714,-6518,-37,57,-214,,,,0x020,,,,,,,,,,,,,,,,,,
17646648,-78,557,798,38460,9003,-5398,-37,57,-214,,,,0x018,,,,,,,,,,,,,,,,,,
17708804,-78,557,798,38460,9003,-5398,-42,33,-199,,,,0x060,,,,,,,,,,,,,,,,,,
17727481,-71,583,819,40731,-4143,-8001,-42,33,-199,,,,0x018,,,,,,,,,,,,,,,,,,
17806033,-70,630,790,47136,-3508,-5591,-45,16,-178,,,,0x078,,,,,,,,,,,,,,,,,,
17886863,-76,676,763,37353,-875,-4213,-45,16,-178,,,,0x058,,,,,,,,,,,,,,,,,,
17905960,-76,676,763,37353,-875,-4213,-49,1,-163,,,,0x020,,,,,,,,,,,,,,,,,,
17965638,-90,707,681,30918,3850,-2524,-49,1,-163,,,,0x018,,,,,,,,,,,,,,,,,,
18005240,-90,707,681,30918,3850,-2524,-46,1,-148,,,,0x060,,,,,,,,,,,,,,,,,,
18044419,-95,752,658,39659,1570,-2730,-46,1,-148,,,,0x018,,,,,,,,,,,,,,,,,,
18104524,-95,752,658,39659,1570,-2730,-51,-12,-115,,,,0x060,,,,,,,,,,,,,,,,,,
18125253,-94,784,652,36701,1929,-2861,-51,-12,-115,,,,0x018,,,,,,,,,,,,,,,,,,
18201762,-94,784,652,36701,1929,-2861,-54,-15,-111,,,,0x060,,,,,,,,,,,,,,,,,,
18204037,-98,814,587,36802,9174,-1767,-54,-15,-111,,,,0x018,,,,,,,,,,,,,,,,,,
18282594,-112,855,521,45018,9913,-2660,-54,-15,-111,,,,0x058,,,,,,,,,,,,,,,,,,
18301687,-112,855,521,45018,9913,-2660,-51,-12,-81,,,,0x020,,,,,,,,,,,,,,,,,,
18363418,-120,842,498,56739,1802,-7236,-51,-12,-81,,,,0x018,,,,,,,,,,,,,,,,,,
18400970,-120,842,498,56739,1802,-7236,-55,-25,-61,,,,0x060,,,,,,,,,,,,,,,,,,
18442201,-120,910,425,35205,-48,-3237,-55,-25,-61,,,,0x018,,,,,,,,,,,,,,,,,,
18500258,-120,910,425,35205,-48,-3237,-54,-36,-42,,,,0x060,,,,,,,,,,,,,,,,,,
18520985,-120,910,425,29036,1159,118,-54,-36,-42,,,,0x010,,,,,,,,,,,,,,,,,,
18523359,-120,892,378,29036,1159,118,-54,-36,-42,,,,0x008,,,,,,,,,,,,,,,,,,
18597498,-120,892,378,29036,1159,118,-54,-36,-28,,,,0x060,,,,,,,,,,,,,,,,,,
18601825,-125,907,380,24504,1023,8973,-54,-36,-28,,,,0x018,,,,,,,,,,,,,,,,,,
18680370,-102,949,334,19818,3220,13623,-54,-36,-28,,,,0x058,,,,,,,,,,,,,,,,,,
18697415,-102,949,334,19818,3220,13623,-34,-30,-16,,,,0x020,,,,,,,,,,,,,,,,,,
18761198,-79,958,308,30174,1942,11825,-34,-30,-16,,,,0x018,,,,,,,,,,,,,,,,,,
18796704,-79,958,308,30174,1942,11825,-36,-33,1,,,,0x060,,,,,,,,,,,,,,,,,,
18839981,-81,970,242,37104,4357,4305,-36,-33,1,,,,0x018,,,,,,,,,,,,,,,,,,
18895983,-81,970,242,37104,4357,4305,-46,-33,19,,,,0x060,,,,,,,,,,,,,,,,,,
18918762,-81,936,196,34860,3316,3071,-46,-33,19,,,,0x018,,,,,,,,,,,,,,,,,,
18993222,-81,936,196,34860,3316,3071,-37,-33,34,,,,0x060,,,,,,,,,,,,,,,,,,
18999600,-68,987,176,16581,-831,7293,-37,-33,34,,,,0x018,,,,,,,,,,,,,,,,,,
19078154,-56,986,143,16270,-6881,8198,-37,-33,34,,,,0x018,,,,,,,,,,,,,,,,,,
19093158,-56,986,143,16270,-6881,8198,-25,-34,39,,,,0x060,,,,,,,,,,,,,,,,,,
19158986,-42,1009,181,5000,-11637,7503,-25,-34,39,,,,0x018,,,,,,,,,,,,,,,,,,
19192439,-42,1009,181,5000,-11637,7503,-40,-21,42,,,,0x060,,,,,,,,,,,,,,,,,,
19237768,-42,988,149,14555,-2283,1579,-40,-21,42,,,,0x018,,,,,,,,,,,,,,,,,,
19291724,-42,988,149,14555,-2283,1579,-34,-22,58,,,,0x060,,,,,,,,,,,,,,,,,,
19316555,-47,977,131,14730,319,691,-34,-22,58,,,,0x018,,,,,,,,,,,,,,,,,,
