#Format version: 1.0
time[us],accX[mg],accY[mg],accZ[mg],gyroX[mdps],gyroY[mdps],gyroZ[mdps],magnX[mG],magnY[mG],magnZ[mG],press[hPa],temp[C],hum[%RH],newData,interrupts,fsm1,fsm2,fsm3,fsm4,fsm5,fsm6,fsm7,fsm8,fsm9,fsm10,fsm11,fsm12,fsm13,fsm14,fsm15,fsm16,
24437264,222,0,994,-1977,805,1850,-291,354,-345,,,,0x058,,,,,,,,,,,,,,,,,,
24452260,222,0,994,-1977,805,1850,-292,366,-340,,,,0x020,,,,,,,,,,,,,,,,,,
24516049,214,3,1002,319,2572,140,-292,366,-340,,,,0x058,,,,,,,,,,,,,,,,,,
24549492,214,3,1002,319,2572,140,-304,373,-340,,,,0x020,,,,,,,,,,,,,,,,,,
24596879,197,30,1006,1754,367,-280,-304,373,-340,,,,0x058,,,,,,,,,,,,,,,,,,
24648777,197,30,1006,1754,367,-280,-301,366,-343,,,,0x020,,,,,,,,,,,,,,,,,,
24675665,206,22,999,459,-1163,840,-301,366,-343,,,,0x058,,,,,,,,,,,,,,,,,,
24748064,206,22,999,459,-1163,840,-292,367,-352,,,,0x020,,,,,,,,,,,,,,,,,,
24754440,214,11,982,966,-1325,1789,-292,367,-352,,,,0x018,,,,,,,,,,,,,,,,,,
24835043,209,35,987,1299,-590,2139,-292,367,-352,,,,0x058,,,,,,,,,,,,,,,,,,
24847987,209,35,987,1299,-590,2139,-298,352,-343,,,,0x020,,,,,,,,,,,,,,,,,,
24913826,214,11,1005,-2069,-1010,809,-298,352,-343,,,,0x058,,,,,,,,,,,,,,,,,,
24945222,214,11,1005,-2069,-1010,809,-303,360,-345,,,,0x020,,,,,,,,,,,,,,,,,,
24994666,221,3,1004,-564,-1798,1706,-303,360,-345,,,,0x058,,,,,,,,,,,,,,,,,,
25044515,221,3,1004,-564,-1798,1706,-303,360,-348,,,,0x020,,,,,,,,,,,,,,,,,,
25073442,226,22,988,1693,-1198,577,-303,360,-348,,,,0x018,,,,,,,,,,,,,,,,,,
